,participant,gender,age,language,logical_training,trials,response,aim,comments,type
824,anon42,male,22,english,No,XY_XorY_catele_catorele,1,,,binary
825,anon42,male,22,english,No,X_X_dog_dog,1,,,binary
826,anon42,male,22,english,No,X_Z_ele_cat,0,,,binary
827,anon42,male,22,english,No,X_XorY_dog_dogorele,1,,,binary
828,anon42,male,22,english,No,X_Z_dog_ele,0,,,binary
829,anon42,male,22,english,No,XY_XandY_dogele_dogandele,1,,,binary
830,anon42,male,22,english,No,XY_X_catdog_cat,0,,,binary
831,anon42,male,22,english,No,X_XandY_ele_catandele,0,,,binary
832,anon42,male,22,english,No,XY_XorY_catdog_catordog,1,,,binary
833,anon42,male,22,english,No,X_Z_ele_dog,0,,,binary
834,anon42,male,22,english,No,X_XandY_ele_dogandele,0,,,binary
835,anon42,male,22,english,No,XY_X_catele_cat,1,,,binary
836,anon42,male,22,english,No,XY_XandY_catele_catandele,1,,,binary
837,anon42,male,22,english,No,X_XorY_ele_catorele,1,,,binary
838,anon42,male,22,english,No,X_XandY_cat_catanddog,1,,,binary
839,anon42,male,22,english,No,XY_Z_catdog_ele,1,,,binary
840,anon42,male,22,english,No,XY_Z_catele_dog,1,,,binary
841,anon43,male,28,english,No,XY_X_catdog_cat,1,not sure,,ternary
842,anon43,male,28,english,No,X_XorY_dog_dogorele,1,not sure,,ternary
843,anon43,male,28,english,No,X_Z_dog_ele,0,not sure,,ternary
844,anon43,male,28,english,No,X_X_dog_dog,1,not sure,,ternary
845,anon43,male,28,english,No,XY_XorY_dogele_dogorele,1,not sure,,ternary
846,anon43,male,28,english,No,X_XandY_dog_catanddog,0,not sure,,ternary
847,anon43,male,28,english,No,X_X_cat_cat,1,not sure,,ternary
848,anon43,male,28,english,No,X_Z_cat_ele,0,not sure,,ternary
849,anon43,male,28,english,No,XY_Z_catdog_ele,0,not sure,,ternary
850,anon43,male,28,english,No,XY_X_dogele_dog,1,not sure,,ternary
851,anon43,male,28,english,No,XY_XorY_catele_catorele,1,not sure,,ternary
852,anon43,male,28,english,No,XY_XandY_catdog_catanddog,1,not sure,,ternary
853,anon43,male,28,english,No,X_X_ele_ele,2,not sure,,ternary
854,anon43,male,28,english,No,XY_Z_dogele_cat,2,not sure,,ternary
855,anon43,male,28,english,No,X_XorY_dog_catordog,1,not sure,,ternary
856,anon43,male,28,english,No,X_XorY_ele_dogorele,1,not sure,,ternary
857,anon43,male,28,english,No,X_XandY_cat_catandele,0,not sure,,ternary
858,anon43,male,28,english,No,X_Z_cat_dog,0,not sure,,ternary
859,anon43,male,28,english,No,XY_XorY_catdog_catordog,1,not sure,,ternary
860,anon43,male,28,english,No,XY_XandY_dogele_dogandele,1,not sure,,ternary
861,anon43,male,28,english,No,XY_X_catele_ele,1,not sure,,ternary
862,anon43,male,28,english,No,X_XandY_ele_dogandele,0,not sure,,ternary
863,anon43,male,28,english,No,XY_Z_catele_dog,0,not sure,,ternary
864,anon43,male,28,english,No,XY_XandY_catele_catandele,0,not sure,,ternary
865,anon44,male,24,english,No,XY_X_catele_cat,1,guessing,no,binary
866,anon44,male,24,english,No,X_XorY_dog_catordog,1,guessing,no,binary
867,anon44,male,24,english,No,XY_Z_dogele_cat,0,guessing,no,binary
868,anon44,male,24,english,No,XY_XorY_dogele_dogorele,1,guessing,no,binary
869,anon44,male,24,english,No,X_XorY_ele_catorele,1,guessing,no,binary
870,anon44,male,24,english,No,X_Z_cat_dog,0,guessing,no,binary
871,anon44,male,24,english,No,X_XandY_ele_dogandele,0,guessing,no,binary
872,anon44,male,24,english,No,X_XandY_cat_catanddog,0,guessing,no,binary
873,anon44,male,24,english,No,X_XorY_dog_dogorele,0,guessing,no,binary
874,anon44,male,24,english,No,XY_X_dogele_ele,1,guessing,no,binary
875,anon44,male,24,english,No,X_XandY_dog_dogandele,0,guessing,no,binary
876,anon44,male,24,english,No,XY_Z_catdog_ele,0,guessing,no,binary
877,anon44,male,24,english,No,XY_XorY_catdog_catordog,1,guessing,no,binary
878,anon44,male,24,english,No,XY_XandY_dogele_dogandele,1,guessing,no,binary
879,anon44,male,24,english,No,X_Z_ele_cat,0,guessing,no,binary
880,anon44,male,24,english,No,XY_Z_catele_dog,0,guessing,no,binary
881,anon44,male,24,english,No,XY_XorY_catele_catorele,1,guessing,no,binary
882,anon44,male,24,english,No,X_X_dog_dog,1,guessing,no,binary
883,anon44,male,24,english,No,XY_XandY_catele_catandele,1,guessing,no,binary
884,anon44,male,24,english,No,X_X_cat_cat,1,guessing,no,binary
885,anon44,male,24,english,No,X_Z_dog_cat,0,guessing,no,binary
886,anon44,male,24,english,No,XY_XandY_catdog_catanddog,1,guessing,no,binary
887,anon44,male,24,english,No,X_X_ele_ele,1,guessing,no,binary
888,anon44,male,24,english,No,XY_X_catdog_cat,1,guessing,no,binary
889,anon45,female,28,English,Yes,X_XandY_dog_dogandele,0,,,binary
890,anon45,female,28,English,Yes,X_X_dog_dog,1,,,binary
891,anon45,female,28,English,Yes,X_X_ele_ele,1,,,binary
892,anon45,female,28,English,Yes,XY_Z_catdog_ele,0,,,binary
893,anon45,female,28,English,Yes,XY_XorY_dogele_dogorele,1,,,binary
894,anon45,female,28,English,Yes,XY_X_dogele_dog,1,,,binary
895,anon45,female,28,English,Yes,XY_XandY_catdog_catanddog,1,,,binary
896,anon45,female,28,English,Yes,X_XandY_cat_catanddog,0,,,binary
897,anon45,female,28,English,Yes,XY_X_dogele_ele,1,,,binary
898,anon45,female,28,English,Yes,X_X_cat_cat,1,,,binary
899,anon45,female,28,English,Yes,XY_XorY_catdog_catordog,1,,,binary
900,anon45,female,28,English,Yes,X_XandY_cat_catandele,0,,,binary
901,anon45,female,28,English,Yes,XY_Z_catele_dog,0,,,binary
902,anon45,female,28,English,Yes,X_XorY_dog_dogorele,1,,,binary
903,anon45,female,28,English,Yes,XY_Z_dogele_cat,0,,,binary
904,anon45,female,28,English,Yes,X_Z_cat_dog,0,,,binary
905,anon45,female,28,English,Yes,XY_X_catele_ele,1,,,binary
906,anon45,female,28,English,Yes,X_XorY_ele_catorele,1,,,binary
907,anon45,female,28,English,Yes,XY_XorY_catele_catorele,1,,,binary
908,anon45,female,28,English,Yes,X_Z_cat_ele,0,,,binary
909,anon45,female,28,English,Yes,XY_XandY_dogele_dogandele,1,,,binary
910,anon45,female,28,English,Yes,X_XorY_cat_catorele,1,,,binary
911,anon45,female,28,English,Yes,XY_XandY_catele_catandele,1,,,binary
912,anon45,female,28,English,Yes,X_Z_ele_dog,0,,,binary
913,anon46,female,48,English,No,XY_Z_catdog_ele,0,I'm not at all sure.,No issues,binary
914,anon46,female,48,English,No,XY_X_dogele_ele,1,I'm not at all sure.,No issues,binary
915,anon46,female,48,English,No,X_XorY_cat_catorele,1,I'm not at all sure.,No issues,binary
916,anon46,female,48,English,No,XY_X_catdog_dog,1,I'm not at all sure.,No issues,binary
917,anon46,female,48,English,No,XY_XandY_catele_catandele,1,I'm not at all sure.,No issues,binary
918,anon46,female,48,English,No,X_XorY_cat_catordog,1,I'm not at all sure.,No issues,binary
919,anon46,female,48,English,No,X_XorY_dog_dogorele,1,I'm not at all sure.,No issues,binary
920,anon46,female,48,English,No,X_X_dog_dog,1,I'm not at all sure.,No issues,binary
921,anon46,female,48,English,No,XY_Z_dogele_cat,0,I'm not at all sure.,No issues,binary
922,anon46,female,48,English,No,X_X_ele_ele,1,I'm not at all sure.,No issues,binary
923,anon46,female,48,English,No,X_Z_ele_cat,0,I'm not at all sure.,No issues,binary
924,anon46,female,48,English,No,XY_XorY_catdog_catordog,1,I'm not at all sure.,No issues,binary
925,anon46,female,48,English,No,XY_Z_catele_dog,0,I'm not at all sure.,No issues,binary
926,anon46,female,48,English,No,X_Z_dog_ele,0,I'm not at all sure.,No issues,binary
927,anon46,female,48,English,No,XY_X_catdog_cat,1,I'm not at all sure.,No issues,binary
928,anon46,female,48,English,No,XY_XorY_catele_catorele,1,I'm not at all sure.,No issues,binary
929,anon46,female,48,English,No,X_XandY_dog_catanddog,0,I'm not at all sure.,No issues,binary
930,anon46,female,48,English,No,X_XandY_cat_catanddog,0,I'm not at all sure.,No issues,binary
931,anon46,female,48,English,No,XY_XandY_dogele_dogandele,1,I'm not at all sure.,No issues,binary
932,anon46,female,48,English,No,X_Z_cat_ele,0,I'm not at all sure.,No issues,binary
933,anon46,female,48,English,No,XY_XorY_dogele_dogorele,1,I'm not at all sure.,No issues,binary
934,anon46,female,48,English,No,X_X_cat_cat,1,I'm not at all sure.,No issues,binary
935,anon46,female,48,English,No,XY_XandY_catdog_catanddog,1,I'm not at all sure.,No issues,binary
936,anon46,female,48,English,No,X_XandY_ele_dogandele,0,I'm not at all sure.,No issues,binary
937,anon47,male,26,ENGLISH,Yes,X_XandY_cat_catanddog,0,VERY NICE,THE GAME IS VERY NICE,binary
938,anon47,male,26,ENGLISH,Yes,XY_X_dogele_ele,0,VERY NICE,THE GAME IS VERY NICE,binary
939,anon47,male,26,ENGLISH,Yes,X_Z_ele_cat,0,VERY NICE,THE GAME IS VERY NICE,binary
940,anon47,male,26,ENGLISH,Yes,XY_XandY_catdog_catanddog,1,VERY NICE,THE GAME IS VERY NICE,binary
941,anon47,male,26,ENGLISH,Yes,XY_Z_dogele_cat,0,VERY NICE,THE GAME IS VERY NICE,binary
942,anon47,male,26,ENGLISH,Yes,X_XandY_ele_catandele,0,VERY NICE,THE GAME IS VERY NICE,binary
943,anon47,male,26,ENGLISH,Yes,XY_X_dogele_dog,0,VERY NICE,THE GAME IS VERY NICE,binary
944,anon47,male,26,ENGLISH,Yes,XY_XorY_catele_catorele,1,VERY NICE,THE GAME IS VERY NICE,binary
945,anon47,male,26,ENGLISH,Yes,X_Z_ele_dog,0,VERY NICE,THE GAME IS VERY NICE,binary
946,anon47,male,26,ENGLISH,Yes,X_XorY_ele_dogorele,1,VERY NICE,THE GAME IS VERY NICE,binary
947,anon47,male,26,ENGLISH,Yes,X_XorY_dog_dogorele,1,VERY NICE,THE GAME IS VERY NICE,binary
948,anon47,male,26,ENGLISH,Yes,X_Z_dog_ele,0,VERY NICE,THE GAME IS VERY NICE,binary
949,anon47,male,26,ENGLISH,Yes,XY_Z_catdog_ele,0,VERY NICE,THE GAME IS VERY NICE,binary
950,anon47,male,26,ENGLISH,Yes,XY_XandY_catele_catandele,1,VERY NICE,THE GAME IS VERY NICE,binary
951,anon47,male,26,ENGLISH,Yes,X_X_dog_dog,1,VERY NICE,THE GAME IS VERY NICE,binary
952,anon47,male,26,ENGLISH,Yes,X_XandY_dog_catanddog,1,VERY NICE,THE GAME IS VERY NICE,binary
953,anon47,male,26,ENGLISH,Yes,XY_XandY_dogele_dogandele,1,VERY NICE,THE GAME IS VERY NICE,binary
954,anon47,male,26,ENGLISH,Yes,XY_XorY_catdog_catordog,1,VERY NICE,THE GAME IS VERY NICE,binary
955,anon47,male,26,ENGLISH,Yes,XY_X_catdog_cat,0,VERY NICE,THE GAME IS VERY NICE,binary
956,anon47,male,26,ENGLISH,Yes,X_XorY_cat_catordog,1,VERY NICE,THE GAME IS VERY NICE,binary
957,anon47,male,26,ENGLISH,Yes,XY_Z_catele_dog,0,VERY NICE,THE GAME IS VERY NICE,binary
958,anon47,male,26,ENGLISH,Yes,X_X_cat_cat,1,VERY NICE,THE GAME IS VERY NICE,binary
959,anon47,male,26,ENGLISH,Yes,XY_XorY_dogele_dogorele,1,VERY NICE,THE GAME IS VERY NICE,binary
960,anon47,male,26,ENGLISH,Yes,X_X_ele_ele,1,VERY NICE,THE GAME IS VERY NICE,binary
961,anon48,female,54,english,No,XY_Z_dogele_cat,0,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
962,anon48,female,54,english,No,X_Z_cat_dog,0,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
963,anon48,female,54,english,No,X_XorY_dog_catordog,3,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
964,anon48,female,54,english,No,X_X_cat_cat,3,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
965,anon48,female,54,english,No,X_X_ele_ele,3,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
966,anon48,female,54,english,No,XY_XorY_catele_catorele,3,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
967,anon48,female,54,english,No,XY_X_catele_cat,2,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
968,anon48,female,54,english,No,X_X_dog_dog,3,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
969,anon48,female,54,english,No,X_XorY_ele_catorele,3,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
970,anon48,female,54,english,No,XY_XandY_catdog_catanddog,3,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
971,anon48,female,54,english,No,XY_X_catdog_cat,2,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
972,anon48,female,54,english,No,X_Z_cat_ele,0,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
973,anon48,female,54,english,No,XY_XandY_catele_catandele,3,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
974,anon48,female,54,english,No,XY_Z_catdog_ele,0,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
975,anon48,female,54,english,No,X_XorY_ele_dogorele,3,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
976,anon48,female,54,english,No,X_XandY_cat_catandele,1,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
977,anon48,female,54,english,No,XY_X_catdog_dog,2,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
978,anon48,female,54,english,No,XY_Z_catele_dog,0,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
979,anon48,female,54,english,No,X_XandY_ele_dogandele,1,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
980,anon48,female,54,english,No,XY_XorY_catdog_catordog,2,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
981,anon48,female,54,english,No,X_Z_ele_dog,0,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
982,anon48,female,54,english,No,XY_XandY_dogele_dogandele_dogandele,3,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
983,anon48,female,54,english,No,X_XandY_dog_dogandele,1,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
984,anon48,female,54,english,No,XY_XorY_dogele_dogorele,2,to see how we tell if a picture of one or more things is equal to the guessed word,"thanks, somewhat tricky but fun task! :-)",quatenary
985,anon5,male,31,English,No,X_XandY_dog_dogandele,1,I assume it was to see how right or wrong people consider statements to be based on their exact wording.,"No issues. I think my answers to similar questions changed a little as I became familiar with what sorts of possibilities there were. If this is not desired, you might want to show a list of possible answer types Bob might give before starting the experiment so people can orient themselves better.",quatenary
986,anon5,male,31,English,No,XY_XandY_catele_catandele,3,I assume it was to see how right or wrong people consider statements to be based on their exact wording.,"No issues. I think my answers to similar questions changed a little as I became familiar with what sorts of possibilities there were. If this is not desired, you might want to show a list of possible answer types Bob might give before starting the experiment so people can orient themselves better.",quatenary
