"","participant","gender","age","language","logical_training","trials","response","aim","comments"
"805","anon41","female","33","English","Yes","XY_Z_dogele_cat","0","To see how people perceive the use of ""and"" and/or ""or.""","Thank you - this was a fun experiment!"
"806","anon41","female","33","English","Yes","X_XorY_dog_catdog","100","To see how people perceive the use of ""and"" and/or ""or.""","Thank you - this was a fun experiment!"
"807","anon41","female","33","English","Yes","XY.XandY_dogele","100","To see how people perceive the use of ""and"" and/or ""or.""","Thank you - this was a fun experiment!"
"808","anon41","female","33","English","Yes","X.X_cat","100","To see how people perceive the use of ""and"" and/or ""or.""","Thank you - this was a fun experiment!"
"809","anon41","female","33","English","Yes","XY.XorY_dogele","76","To see how people perceive the use of ""and"" and/or ""or.""","Thank you - this was a fun experiment!"
"810","anon41","female","33","English","Yes","XY_X_catdog_cat","76","To see how people perceive the use of ""and"" and/or ""or.""","Thank you - this was a fun experiment!"
"811","anon41","female","33","English","Yes","X_XandY_ele_dogele","38","To see how people perceive the use of ""and"" and/or ""or.""","Thank you - this was a fun experiment!"
"812","anon41","female","33","English","Yes","XY_X_catele_cat","56","To see how people perceive the use of ""and"" and/or ""or.""","Thank you - this was a fun experiment!"
"813","anon41","female","33","English","Yes","XY.XorY_catele","62","To see how people perceive the use of ""and"" and/or ""or.""","Thank you - this was a fun experiment!"
"814","anon41","female","33","English","Yes","XY_Z_catele_dog","0","To see how people perceive the use of ""and"" and/or ""or.""","Thank you - this was a fun experiment!"
"815","anon41","female","33","English","Yes","XY_X_dogele_ele","73","To see how people perceive the use of ""and"" and/or ""or.""","Thank you - this was a fun experiment!"
"816","anon41","female","33","English","Yes","X_XandY_cat_catdog","58","To see how people perceive the use of ""and"" and/or ""or.""","Thank you - this was a fun experiment!"
"817","anon42","male","22","english","No","XY_X_dogele_ele","1","",""
"818","anon42","male","22","english","No","XY_Z_dogele_cat","0","",""
"819","anon42","male","22","english","No","XY.XorY_dogele","1","",""
"820","anon42","male","22","english","No","X.X_ele","1","",""
"821","anon42","male","22","english","No","X.X_cat","1","",""
"822","anon42","male","22","english","No","X_XorY_ele_dogele","1","",""
"823","anon42","male","22","english","No","XY.XandY_catdog","1","",""
"824","anon42","male","22","english","No","XY.XorY_catele","1","",""
"825","anon42","male","22","english","No","X.X_dog","1","",""
"826","anon42","male","22","english","No","X_Z_ele_cat","0","",""
"827","anon42","male","22","english","No","X_XorY_dog_dogele","1","",""
"828","anon42","male","22","english","No","X_Z_dog_ele","0","",""
"829","anon42","male","22","english","No","XY.XandY_dogele","1","",""
"830","anon42","male","22","english","No","XY_X_catdog_cat","0","",""
"831","anon42","male","22","english","No","X_XandY_ele_catele","0","",""
"832","anon42","male","22","english","No","XY.XorY_catdog","1","",""
"833","anon42","male","22","english","No","X_Z_ele_dog","0","",""
"834","anon42","male","22","english","No","X_XandY_ele_dogele","0","",""
"835","anon42","male","22","english","No","XY_X_catele_cat","1","",""
"836","anon42","male","22","english","No","XY.XandY_catele","1","",""
"837","anon42","male","22","english","No","X_XorY_ele_catele","1","",""
"838","anon42","male","22","english","No","X_XandY_cat_catdog","1","",""
"839","anon42","male","22","english","No","XY_Z_catdog_ele","1","",""
"840","anon42","male","22","english","No","XY_Z_catele_dog","1","",""
"841","anon43","male","28","english","No","XY_X_catdog_cat","1","not sure",""
"842","anon43","male","28","english","No","X_XorY_dog_dogele","1","not sure",""
"843","anon43","male","28","english","No","X_Z_dog_ele","0","not sure",""
"844","anon43","male","28","english","No","X.X_dog","1","not sure",""
"845","anon43","male","28","english","No","XY.XorY_dogele","1","not sure",""
"846","anon43","male","28","english","No","X_XandY_dog_catdog","0","not sure",""
"847","anon43","male","28","english","No","X.X_cat","1","not sure",""
"848","anon43","male","28","english","No","X_Z_cat_ele","0","not sure",""
"849","anon43","male","28","english","No","XY_Z_catdog_ele","0","not sure",""
"850","anon43","male","28","english","No","XY_X_dogele_dog","1","not sure",""
"851","anon43","male","28","english","No","XY.XorY_catele","1","not sure",""
"852","anon43","male","28","english","No","XY.XandY_catdog","1","not sure",""
"853","anon43","male","28","english","No","X.X_ele","2","not sure",""
"854","anon43","male","28","english","No","XY_Z_dogele_cat","2","not sure",""
"855","anon43","male","28","english","No","X_XorY_dog_catdog","1","not sure",""
"856","anon43","male","28","english","No","X_XorY_ele_dogele","1","not sure",""
"857","anon43","male","28","english","No","X_XandY_cat_catele","0","not sure",""
"858","anon43","male","28","english","No","X_Z_cat_dog","0","not sure",""
"859","anon43","male","28","english","No","XY.XorY_catdog","1","not sure",""
"860","anon43","male","28","english","No","XY.XandY_dogele","1","not sure",""
"861","anon43","male","28","english","No","XY_X_catele_ele","1","not sure",""
"862","anon43","male","28","english","No","X_XandY_ele_dogele","0","not sure",""
"863","anon43","male","28","english","No","XY_Z_catele_dog","0","not sure",""
"864","anon43","male","28","english","No","XY.XandY_catele","0","not sure",""
"865","anon44","male","24","english","No","XY_X_catele_cat","1","guessing","no"
"866","anon44","male","24","english","No","X_XorY_dog_catdog","1","guessing","no"
"867","anon44","male","24","english","No","XY_Z_dogele_cat","0","guessing","no"
"868","anon44","male","24","english","No","XY.XorY_dogele","1","guessing","no"
"869","anon44","male","24","english","No","X_XorY_ele_catele","1","guessing","no"
"870","anon44","male","24","english","No","X_Z_cat_dog","0","guessing","no"
"871","anon44","male","24","english","No","X_XandY_ele_dogele","0","guessing","no"
"872","anon44","male","24","english","No","X_XandY_cat_catdog","0","guessing","no"
"873","anon44","male","24","english","No","X_XorY_dog_dogele","0","guessing","no"
"874","anon44","male","24","english","No","XY_X_dogele_ele","1","guessing","no"
"875","anon44","male","24","english","No","X_XandY_dog_dogele","0","guessing","no"
"876","anon44","male","24","english","No","XY_Z_catdog_ele","0","guessing","no"
"877","anon44","male","24","english","No","XY.XorY_catdog","1","guessing","no"
"878","anon44","male","24","english","No","XY.XandY_dogele","1","guessing","no"
"879","anon44","male","24","english","No","X_Z_ele_cat","0","guessing","no"
"880","anon44","male","24","english","No","XY_Z_catele_dog","0","guessing","no"
"881","anon44","male","24","english","No","XY.XorY_catele","1","guessing","no"
"882","anon44","male","24","english","No","X.X_dog","1","guessing","no"
"883","anon44","male","24","english","No","XY.XandY_catele","1","guessing","no"
"884","anon44","male","24","english","No","X.X_cat","1","guessing","no"
"885","anon44","male","24","english","No","X_Z_dog_cat","0","guessing","no"
"886","anon44","male","24","english","No","XY.XandY_catdog","1","guessing","no"
"887","anon44","male","24","english","No","X.X_ele","1","guessing","no"
"888","anon44","male","24","english","No","XY_X_catdog_cat","1","guessing","no"
"889","anon45","female","28","English","Yes","X_XandY_dog_dogele","0","",""
"890","anon45","female","28","English","Yes","X.X_dog","1","",""
"891","anon45","female","28","English","Yes","X.X_ele","1","",""
"892","anon45","female","28","English","Yes","XY_Z_catdog_ele","0","",""
"893","anon45","female","28","English","Yes","XY.XorY_dogele","1","",""
"894","anon45","female","28","English","Yes","XY_X_dogele_dog","1","",""
"895","anon45","female","28","English","Yes","XY.XandY_catdog","1","",""
"896","anon45","female","28","English","Yes","X_XandY_cat_catdog","0","",""
"897","anon45","female","28","English","Yes","XY_X_dogele_ele","1","",""
"898","anon45","female","28","English","Yes","X.X_cat","1","",""
"899","anon45","female","28","English","Yes","XY.XorY_catdog","1","",""
"900","anon45","female","28","English","Yes","X_XandY_cat_catele","0","",""
"901","anon45","female","28","English","Yes","XY_Z_catele_dog","0","",""
"902","anon45","female","28","English","Yes","X_XorY_dog_dogele","1","",""
"903","anon45","female","28","English","Yes","XY_Z_dogele_cat","0","",""
"904","anon45","female","28","English","Yes","X_Z_cat_dog","0","",""
"905","anon45","female","28","English","Yes","XY_X_catele_ele","1","",""
"906","anon45","female","28","English","Yes","X_XorY_ele_catele","1","",""
"907","anon45","female","28","English","Yes","XY.XorY_catele","1","",""
"908","anon45","female","28","English","Yes","X_Z_cat_ele","0","",""
"909","anon45","female","28","English","Yes","XY.XandY_dogele","1","",""
"910","anon45","female","28","English","Yes","X_XorY_cat_catele","1","",""
"911","anon45","female","28","English","Yes","XY.XandY_catele","1","",""
"912","anon45","female","28","English","Yes","X_Z_ele_dog","0","",""
"913","anon46","female","48","English","No","XY_Z_catdog_ele","0","I'm not at all sure.","No issues"
"914","anon46","female","48","English","No","XY_X_dogele_ele","1","I'm not at all sure.","No issues"
"915","anon46","female","48","English","No","X_XorY_cat_catele","1","I'm not at all sure.","No issues"
"916","anon46","female","48","English","No","XY_X_catdog_dog","1","I'm not at all sure.","No issues"
"917","anon46","female","48","English","No","XY.XandY_catele","1","I'm not at all sure.","No issues"
"918","anon46","female","48","English","No","X_XorY_cat_catdog","1","I'm not at all sure.","No issues"
"919","anon46","female","48","English","No","X_XorY_dog_dogele","1","I'm not at all sure.","No issues"
"920","anon46","female","48","English","No","X.X_dog","1","I'm not at all sure.","No issues"
"921","anon46","female","48","English","No","XY_Z_dogele_cat","0","I'm not at all sure.","No issues"
"922","anon46","female","48","English","No","X.X_ele","1","I'm not at all sure.","No issues"
"923","anon46","female","48","English","No","X_Z_ele_cat","0","I'm not at all sure.","No issues"
